x	y	d
1057.0	950.0	1.3383547330709549
627.0	949.0	1.1590491981145883
1055.0	950.0	0.6691773665354774
103.0	948.0	2.7591120379519816
366.0	949.0	1.3383547330709549
901.0	948.0	2.4127796928932637
310.0	949.0	0.6691773665354774
1126.0	943.0	4.179057015561565
100.0	948.0	0.6691773665354774
363.0	947.0	2.839101545534237
687.0	948.0	0.6691773665354774
357.0	946.0	2.839101545534237
404.0	947.0	0.9463597073875839
953.0	947.0	0.6691773665354774
1173.0	945.0	3.345924886334549
417.0	938.0	7.974256452042151
690.0	947.0	0.9463597073875839
908.0	947.0	1.1590491981145883
1015.0	942.0	6.954368423015732
422.0	946.0	1.3383547330709549
611.0	942.0	5.985368140256318
637.0	945.0	1.7705128520115212
893.0	943.0	5.183487001312319
960.0	946.0	1.1590491981145883
1061.0	940.0	11.277301624319167
106.0	945.0	1.1590491981145883
672.0	942.0	4.684295928109408
1118.0	944.0	1.3383547330709549
385.0	943.0	1.639143095431311
644.0	943.0	1.1590491981145883
697.0	944.0	0.6691773665354774
21.0	938.0	6.2057674131125795
805.0	942.0	2.3181258590841773
937.0	943.0	1.639143095431311
598.0	941.0	2.007563810917273
988.0	941.0	4.636251718168355
1037.0	942.0	1.4963260805776206
26.0	941.0	2.7591120379519816
408.0	941.0	1.3383547330709549
903.0	939.0	4.232294399873157
699.0	940.0	1.8927530496663656
197.0	940.0	2.4127796928932637
396.0	941.0	1.3383547330709549
631.0	938.0	5.678225514307135
1075.0	940.0	1.8927530496663656
109.0	935.0	6.313077239294643
446.0	938.0	5.436481176282497
883.0	940.0	0.9463597073875839
978.0	940.0	0.6691773665354774
120.0	940.0	0.6691773665354774
393.0	939.0	1.639143095431311
622.0	938.0	2.007563810917273
665.0	938.0	1.4963260805776206
1025.0	939.0	1.639143095431311
649.0	937.0	2.591737359804196
937.0	935.0	5.35347839113106
1116.0	938.0	0.6691773665354774
1190.0	937.0	1.1590491981145883
641.0	933.0	7.330548933169539
1176.0	937.0	1.7705128520115212
301.0	936.0	1.1590491981145883
599.0	937.0	0.6691773665354774
983.0	935.0	2.591737359804196
1033.0	935.0	2.591737359804196
374.0	934.0	2.7591120379519816
1104.0	935.0	1.639143095431311
1181.0	936.0	0.9463597073875839
803.0	934.0	0.9463597073875839
952.0	933.0	2.9926947063768603
990.0	934.0	0.6691773665354774
92.0	934.0	0.6691773665354774
585.0	932.0	6.0597218145853935
904.0	930.0	5.140110810565314
369.0	931.0	2.839101545534237
388.0	929.0	5.35347839113106
657.0	932.0	1.1590491981145883
990.0	932.0	0.9463597073875839
404.0	931.0	2.4127796928932637
729.0	931.0	1.8927530496663656
166.0	931.0	0.9463597073875839
303.0	931.0	0.6691773665354774
420.0	928.0	3.2093015827787443
1013.0	928.0	3.958954931264172
98.0	930.0	2.219438926997406
106.0	929.0	4.388132966404705
771.0	930.0	1.3383547330709549
428.0	929.0	1.8927530496663656
657.0	929.0	1.7705128520115212
784.0	928.0	2.3181258590841773
1003.0	928.0	0.9463597073875839
349.0	927.0	1.1590491981145883
935.0	926.0	1.8927530496663656
974.0	926.0	1.1590491981145883
27.0	925.0	1.4963260805776206
1036.0	925.0	2.007563810917273
166.0	925.0	1.3383547330709549
356.0	924.0	2.591737359804196
399.0	924.0	3.84418098585566
590.0	924.0	1.7705128520115212
636.0	922.0	4.917481070784021
454.0	923.0	2.9926947063768603
903.0	918.0	9.627891523855387
921.0	923.0	3.2093015827787443
1027.0	922.0	2.4127796928932637
1190.0	923.0	1.3383547330709549
360.0	923.0	1.1590491981145883
1007.0	923.0	0.9463597073875839
96.0	921.0	3.138760631418521
431.0	922.0	1.8927530496663656
985.0	922.0	0.6691773665354774
1038.0	922.0	0.6691773665354774
107.0	921.0	1.8927530496663656
375.0	921.0	1.1590491981145883
407.0	920.0	2.007563810917273
769.0	919.0	3.84418098585566
780.0	919.0	4.179057015561565
968.0	919.0	4.015111766273047
381.0	918.0	2.3181258590841773
927.0	920.0	0.6691773665354774
232.0	918.0	1.7705128520115212
348.0	916.0	4.336809032337532
364.0	917.0	3.0665974553989703
655.0	918.0	0.9463597073875839
939.0	915.0	3.84418098585566
1194.0	916.0	3.4121857647080445
92.0	917.0	1.8927530496663656
592.0	915.0	3.9019899794716992
882.0	915.0	4.962803484866444
980.0	915.0	2.9926947063768603
306.0	914.0	5.756547722992943
1066.0	914.0	9.199764686410031
456.0	916.0	1.1590491981145883
964.0	916.0	1.4963260805776206
1148.0	916.0	1.3383547330709549
807.0	914.0	4.179057015561565
929.0	915.0	1.1590491981145883
1048.0	913.0	4.962803484866444
82.0	913.0	2.676733249707221
109.0	914.0	1.3383547330709549
908.0	913.0	4.070493931152289
800.0	913.0	2.9168983413444924
404.0	914.0	0.6691773665354774
420.0	913.0	3.2093015827787443
659.0	912.0	2.4127796928932637
76.0	912.0	1.3383547330709549
596.0	913.0	0.9463597073875839
917.0	913.0	0.9463597073875839
299.0	911.0	2.839101545534237
616.0	912.0	0.9463597073875839
1143.0	911.0	1.4963260805776206
356.0	910.0	4.125132627132245
387.0	907.0	7.511582061912636
75.0	911.0	0.6691773665354774
119.0	908.0	2.1161547209001617
1031.0	910.0	1.4963260805776206
1076.0	911.0	0.6691773665354774
162.0	910.0	0.6691773665354774
147.0	906.0	6.096558604495281
790.0	909.0	1.1590491981145883
83.0	907.0	3.665270124344132
603.0	909.0	1.1590491981145883
918.0	909.0	0.9463597073875839
987.0	909.0	0.6691773665354774
452.0	904.0	4.336809032337532
634.0	907.0	1.3383547330709549
980.0	908.0	1.4963260805776206
1058.0	908.0	0.9463597073875839
1070.0	905.0	5.35347839113106
880.0	906.0	3.665270124344132
949.0	907.0	0.9463597073875839
1149.0	907.0	1.4963260805776206
193.0	906.0	2.9168983413444924
332.0	907.0	0.6691773665354774
417.0	906.0	2.3181258590841773
591.0	907.0	1.639143095431311
198.0	906.0	0.6691773665354774
363.0	906.0	0.6691773665354774
629.0	905.0	2.591737359804196
893.0	906.0	0.9463597073875839
1032.0	903.0	4.636251718168355
1155.0	906.0	0.6691773665354774
986.0	905.0	0.6691773665354774
1119.0	905.0	1.639143095431311
334.0	904.0	1.639143095431311
606.0	905.0	0.6691773665354774
907.0	904.0	1.1590491981145883
1047.0	905.0	1.1590491981145883
187.0	904.0	1.1590491981145883
893.0	901.0	2.9168983413444924
888.0	904.0	0.6691773665354774
1014.0	903.0	1.3383547330709549
412.0	903.0	0.6691773665354774
921.0	902.0	2.503857862244075
987.0	903.0	0.6691773665354774
126.0	899.0	2.503857862244075
805.0	902.0	1.3383547330709549
956.0	901.0	3.0665974553989703
1022.0	902.0	1.4963260805776206
636.0	901.0	2.503857862244075
798.0	900.0	2.007563810917273
601.0	899.0	7.629879321744291
1003.0	900.0	1.1590491981145883
1065.0	901.0	0.6691773665354774
93.0	899.0	2.007563810917273
620.0	895.0	5.9100791093375955
1067.0	900.0	1.1590491981145883
1117.0	899.0	1.3383547330709549
619.0	899.0	0.6691773665354774
1197.0	896.0	2.7591120379519816
451.0	898.0	1.1590491981145883
993.0	899.0	1.1590491981145883
1149.0	899.0	0.6691773665354774
119.0	897.0	2.007563810917273
631.0	898.0	0.6691773665354774
638.0	897.0	2.219438926997406
180.0	898.0	0.9463597073875839
805.0	897.0	1.639143095431311
365.0	896.0	1.7705128520115212
748.0	897.0	1.4963260805776206
1120.0	897.0	0.6691773665354774
287.0	896.0	0.9463597073875839
450.0	896.0	0.6691773665354774
980.0	896.0	1.3383547330709549
124.0	895.0	2.007563810917273
359.0	891.0	7.26920566264474
1145.0	894.0	1.1590491981145883
962.0	894.0	0.9463597073875839
1020.0	893.0	1.639143095431311
340.0	892.0	3.0665974553989703
601.0	893.0	0.9463597073875839
960.0	890.0	3.4121857647080445
1206.0	889.0	4.962803484866444
111.0	890.0	2.007563810917273
99.0	889.0	2.7591120379519816
634.0	889.0	1.8927530496663656
922.0	890.0	1.3383547330709549
1197.0	888.0	2.1161547209001617
344.0	886.0	2.3181258590841773
369.0	883.0	6.096558604495281
763.0	887.0	1.1590491981145883
114.0	886.0	1.7705128520115212
98.0	886.0	0.6691773665354774
642.0	883.0	4.587704398316838
268.0	885.0	0.6691773665354774
352.0	884.0	1.7705128520115212
432.0	884.0	0.9463597073875839
638.0	885.0	0.9463597073875839
791.0	882.0	5.436481176282497
966.0	883.0	3.4121857647080445
276.0	883.0	2.3181258590841773
113.0	883.0	1.3383547330709549
191.0	881.0	4.070493931152289
302.0	880.0	0.6691773665354774
92.0	880.0	0.6691773665354774
421.0	879.0	1.4963260805776206
785.0	879.0	0.9463597073875839
1015.0	880.0	1.4963260805776206
962.0	878.0	1.3383547330709549
142.0	878.0	0.6691773665354774
178.0	875.0	4.125132627132245
949.0	877.0	2.3181258590841773
647.0	877.0	2.1161547209001617
937.0	877.0	1.639143095431311
804.0	875.0	3.665270124344132
1021.0	876.0	1.7705128520115212
335.0	876.0	0.6691773665354774
642.0	874.0	3.138760631418521
109.0	875.0	0.6691773665354774
940.0	875.0	1.3383547330709549
715.0	874.0	2.1161547209001617
1176.0	873.0	1.4963260805776206
310.0	871.0	2.839101545534237
333.0	872.0	2.3181258590841773
651.0	873.0	1.3383547330709549
794.0	870.0	4.825559385786527
374.0	872.0	1.4963260805776206
891.0	870.0	4.388132966404705
141.0	872.0	0.6691773665354774
814.0	872.0	1.1590491981145883
616.0	870.0	2.1161547209001617
103.0	869.0	2.3181258590841773
1108.0	869.0	1.8927530496663656
879.0	869.0	1.7705128520115212
412.0	866.0	5.9100791093375955
828.0	867.0	2.1161547209001617
1019.0	865.0	2.1161547209001617
1089.0	867.0	1.3383547330709549
886.0	867.0	0.6691773665354774
212.0	862.0	4.962803484866444
145.0	865.0	1.7705128520115212
176.0	862.0	4.4388635120637705
482.0	863.0	3.7854724645909608
956.0	860.0	6.791483521560038
1030.0	865.0	0.9463597073875839
331.0	864.0	1.1590491981145883
1112.0	863.0	2.7591120379519816
275.0	864.0	0.9463597073875839
849.0	860.0	5.985368140256318
875.0	860.0	6.48798396797625
318.0	863.0	0.6691773665354774
419.0	862.0	1.1590491981145883
861.0	862.0	1.1590491981145883
729.0	861.0	1.4963260805776206
328.0	858.0	3.540989747040075
302.0	860.0	0.6691773665354774
415.0	860.0	1.1590491981145883
773.0	860.0	0.9463597073875839
10.0	859.0	1.8927530496663656
1086.0	859.0	1.8927530496663656
638.0	856.0	4.684295928109408
1205.0	859.0	0.6691773665354774
631.0	858.0	1.3383547330709549
1155.0	858.0	2.503857862244075
272.0	857.0	1.7705128520115212
452.0	857.0	1.639143095431311
775.0	848.0	8.384859480345552
594.0	857.0	0.6691773665354774
1018.0	856.0	1.1590491981145883
609.0	855.0	2.9168983413444924
650.0	855.0	3.345924886334549
832.0	853.0	4.125132627132245
593.0	855.0	0.6691773665354774
1077.0	855.0	0.6691773665354774
425.0	854.0	2.219438926997406
603.0	854.0	2.4127796928932637
290.0	852.0	3.345924886334549
883.0	853.0	2.219438926997406
1161.0	853.0	0.9463597073875839
42.0	853.0	0.6691773665354774
215.0	851.0	2.7591120379519816
318.0	853.0	0.6691773665354774
626.0	850.0	4.336809032337532
306.0	852.0	0.6691773665354774
205.0	850.0	2.1161547209001617
872.0	850.0	2.3181258590841773
866.0	850.0	1.1590491981145883
457.0	850.0	1.1590491981145883
847.0	846.0	7.299941733583201
1041.0	849.0	2.219438926997406
302.0	850.0	0.6691773665354774
611.0	849.0	0.9463597073875839
638.0	849.0	1.639143095431311
826.0	849.0	0.9463597073875839
1091.0	849.0	0.6691773665354774
220.0	848.0	0.6691773665354774
274.0	847.0	2.219438926997406
202.0	847.0	0.9463597073875839
315.0	846.0	2.219438926997406
409.0	847.0	1.7705128520115212
1071.0	847.0	1.3383547330709549
156.0	845.0	2.503857862244075
298.0	846.0	3.345924886334549
401.0	846.0	1.4963260805776206
815.0	845.0	2.9926947063768603
325.0	846.0	1.4963260805776206
473.0	845.0	1.4963260805776206
606.0	842.0	5.269168263449221
620.0	846.0	0.9463597073875839
781.0	845.0	2.591737359804196
330.0	845.0	1.1590491981145883
823.0	845.0	1.1590491981145883
1048.0	845.0	0.6691773665354774
883.0	845.0	1.1590491981145883
1019.0	842.0	2.7591120379519816
593.0	844.0	2.219438926997406
874.0	841.0	5.436481176282497
413.0	842.0	1.1590491981145883
642.0	837.0	6.791483521560038
589.0	841.0	2.9926947063768603
1061.0	842.0	0.6691773665354774
1051.0	839.0	2.676733249707221
108.0	840.0	2.9168983413444924
273.0	841.0	0.9463597073875839
895.0	839.0	3.477184211507866
758.0	840.0	0.9463597073875839
1032.0	838.0	4.284870387197382
734.0	838.0	3.665270124344132
794.0	839.0	1.7705128520115212
855.0	839.0	1.7705128520115212
1023.0	840.0	0.6691773665354774
187.0	839.0	2.1161547209001617
312.0	839.0	0.9463597073875839
574.0	836.0	5.638645167014031
839.0	839.0	1.4963260805776206
847.0	839.0	0.9463597073875839
802.0	839.0	1.3383547330709549
596.0	837.0	2.503857862244075
781.0	837.0	2.839101545534237
105.0	835.0	3.7258560670392256
267.0	838.0	0.6691773665354774
749.0	836.0	2.4127796928932637
1111.0	837.0	2.3181258590841773
788.0	837.0	0.9463597073875839
854.0	837.0	0.6691773665354774
20.0	836.0	1.3383547330709549
209.0	835.0	1.7705128520115212
529.0	835.0	3.958954931264172
724.0	836.0	2.219438926997406
329.0	834.0	3.7258560670392256
414.0	834.0	2.9926947063768603
216.0	832.0	3.2093015827787443
309.0	835.0	0.6691773665354774
611.0	834.0	1.4963260805776206
26.0	834.0	0.9463597073875839
93.0	833.0	2.591737359804196
350.0	834.0	0.6691773665354774
769.0	834.0	1.7705128520115212
1005.0	833.0	1.639143095431311
46.0	833.0	1.4963260805776206
356.0	834.0	0.6691773665354774
822.0	828.0	6.658307219713439
341.0	833.0	1.1590491981145883
358.0	833.0	1.1590491981145883
787.0	831.0	1.639143095431311
802.0	832.0	3.2783250292046255
813.0	830.0	6.590700343086986
895.0	832.0	2.7591120379519816
795.0	832.0	1.1590491981145883
887.0	829.0	5.395139408040404
1168.0	831.0	2.503857862244075
264.0	831.0	1.4963260805776206
337.0	831.0	2.007563810917273
776.0	830.0	2.007563810917273
900.0	831.0	1.4963260805776206
1006.0	825.0	10.410072974907877
101.0	831.0	1.8927530496663656
298.0	831.0	1.1590491981145883
320.0	831.0	1.4963260805776206
411.0	829.0	3.2093015827787443
307.0	829.0	3.477184211507866
973.0	830.0	1.4963260805776206
1053.0	830.0	1.8927530496663656
606.0	830.0	0.6691773665354774
209.0	829.0	1.639143095431311
290.0	826.0	5.436481176282497
352.0	828.0	1.3383547330709549
831.0	828.0	1.4963260805776206
46.0	827.0	3.138760631418521
207.0	828.0	0.6691773665354774
319.0	825.0	4.489020787055288
404.0	827.0	1.7705128520115212
975.0	828.0	0.6691773665354774
990.0	828.0	1.1590491981145883
1191.0	828.0	1.3383547330709549
260.0	823.0	6.348444106801558
982.0	827.0	1.7705128520115212
356.0	826.0	2.676733249707221
1119.0	826.0	1.8927530496663656
303.0	822.0	4.636251718168355
349.0	826.0	1.3383547330709549
583.0	826.0	1.8927530496663656
805.0	826.0	0.9463597073875839
143.0	826.0	0.6691773665354774
516.0	824.0	1.639143095431311
773.0	824.0	3.540989747040075
149.0	825.0	0.9463597073875839
609.0	825.0	1.3383547330709549
632.0	825.0	1.1590491981145883
746.0	825.0	1.7705128520115212
794.0	825.0	0.6691773665354774
207.0	823.0	2.9926947063768603
741.0	822.0	3.4121857647080445
333.0	823.0	0.9463597073875839
453.0	821.0	3.9019899794716992
589.0	818.0	4.871737034532529
186.0	822.0	0.6691773665354774
203.0	821.0	2.1161547209001617
626.0	821.0	2.676733249707221
813.0	821.0	5.2265032134934275
144.0	820.0	3.0665974553989703
337.0	819.0	2.839101545534237
396.0	820.0	3.9019899794716992
728.0	821.0	0.9463597073875839
219.0	820.0	3.2783250292046255
226.0	821.0	0.6691773665354774
138.0	820.0	0.9463597073875839
309.0	820.0	0.9463597073875839
786.0	820.0	2.3181258590841773
804.0	820.0	2.219438926997406
870.0	815.0	7.974256452042151
195.0	820.0	0.9463597073875839
270.0	819.0	1.3383547330709549
345.0	819.0	0.9463597073875839
352.0	819.0	0.9463597073875839
321.0	818.0	1.1590491981145883
476.0	815.0	4.636251718168355
778.0	818.0	1.1590491981145883
25.0	817.0	0.6691773665354774
578.0	817.0	0.9463597073875839
900.0	814.0	4.489020787055288
963.0	817.0	1.4963260805776206
819.0	814.0	3.7258560670392256
952.0	814.0	4.4388635120637705
1046.0	814.0	3.0665974553989703
195.0	816.0	0.6691773665354774
943.0	814.0	3.0665974553989703
294.0	815.0	2.503857862244075
891.0	813.0	4.489020787055288
58.0	815.0	0.6691773665354774
617.0	811.0	2.676733249707221
250.0	814.0	1.7705128520115212
264.0	813.0	2.503857862244075
461.0	814.0	0.6691773665354774
764.0	812.0	2.9168983413444924
812.0	811.0	3.7258560670392256
221.0	811.0	4.284870387197382
348.0	810.0	6.624594831701389
1154.0	811.0	2.7591120379519816
272.0	810.0	4.070493931152289
240.0	811.0	1.1590491981145883
281.0	810.0	3.138760631418521
291.0	811.0	1.3383547330709549
965.0	811.0	1.1590491981145883
1172.0	811.0	0.9463597073875839
443.0	809.0	2.3181258590841773
703.0	805.0	4.825559385786527
762.0	807.0	3.7258560670392256
780.0	809.0	1.7705128520115212
877.0	808.0	2.839101545534237
565.0	809.0	0.6691773665354774
578.0	808.0	1.8927530496663656
299.0	808.0	1.7705128520115212
624.0	803.0	5.947842754016957
872.0	808.0	2.007563810917273
565.0	808.0	0.9463597073875839
792.0	805.0	4.388132966404705
897.0	807.0	2.4127796928932637
1132.0	807.0	2.219438926997406
637.0	804.0	6.624594831701389
680.0	806.0	2.591737359804196
725.0	807.0	1.1590491981145883
818.0	807.0	1.7705128520115212
955.0	804.0	4.871737034532529
671.0	805.0	5.947842754016957
305.0	805.0	2.007563810917273
657.0	806.0	1.1590491981145883
513.0	804.0	2.9168983413444924
583.0	804.0	2.9926947063768603
231.0	803.0	3.4121857647080445
592.0	803.0	2.503857862244075
695.0	803.0	2.3181258590841773
746.0	804.0	0.6691773665354774
895.0	803.0	2.9926947063768603
286.0	803.0	2.676733249707221
459.0	804.0	1.639143095431311
225.0	802.0	2.7591120379519816
1050.0	802.0	2.591737359804196
429.0	802.0	2.9926947063768603
446.0	803.0	0.9463597073875839
965.0	800.0	6.383615035782372
856.0	799.0	2.9168983413444924
1203.0	801.0	1.7705128520115212
279.0	799.0	3.477184211507866
192.0	800.0	0.6691773665354774
587.0	800.0	2.7591120379519816
665.0	800.0	1.3383547330709549
688.0	800.0	0.6691773665354774
48.0	800.0	0.6691773665354774
510.0	800.0	0.6691773665354774
904.0	799.0	0.9463597073875839
598.0	796.0	5.518235612570437
48.0	798.0	1.1590491981145883
188.0	799.0	0.6691773665354774
290.0	797.0	3.477184211507866
461.0	798.0	1.639143095431311
226.0	797.0	1.639143095431311
678.0	795.0	4.388132966404705
765.0	796.0	2.3181258590841773
454.0	797.0	1.1590491981145883
668.0	797.0	1.1590491981145883
912.0	792.0	8.223082051022022
791.0	796.0	1.4963260805776206
1156.0	796.0	0.6691773665354774
481.0	795.0	1.4963260805776206
193.0	794.0	1.8927530496663656
688.0	794.0	3.6036657359591904
743.0	794.0	2.3181258590841773
290.0	782.0	15.008248885847838
860.0	791.0	4.336809032337532
456.0	790.0	2.9926947063768603
228.0	789.0	7.570961746608841
730.0	791.0	3.138760631418521
784.0	792.0	0.6691773665354774
846.0	789.0	3.958954931264172
1210.0	790.0	2.7591120379519816
188.0	790.0	0.9463597073875839
592.0	790.0	1.3383547330709549
789.0	790.0	1.3383547330709549
878.0	790.0	2.4127796928932637
951.0	789.0	0.6691773665354774
783.0	788.0	1.1590491981145883
817.0	788.0	1.3383547330709549
854.0	786.0	2.839101545534237
888.0	785.0	4.4388635120637705
48.0	787.0	1.4963260805776206
185.0	787.0	0.6691773665354774
466.0	787.0	0.6691773665354774
662.0	783.0	6.691849772669098
950.0	786.0	0.9463597073875839
1027.0	783.0	4.962803484866444
870.0	785.0	1.1590491981145883
922.0	785.0	1.639143095431311
826.0	783.0	3.345924886334549
895.0	784.0	2.9168983413444924
527.0	784.0	0.9463597073875839
862.0	783.0	1.4963260805776206
402.0	780.0	3.7854724645909608
846.0	779.0	6.0226597216079485
593.0	783.0	0.6691773665354774
595.0	782.0	0.6691773665354774
685.0	782.0	0.9463597073875839
217.0	780.0	3.0665974553989703
456.0	780.0	3.7258560670392256
771.0	781.0	1.1590491981145883
634.0	780.0	2.4127796928932637
896.0	778.0	4.232294399873157
928.0	780.0	2.007563810917273
942.0	775.0	6.85710180173725
465.0	779.0	1.639143095431311
686.0	779.0	2.591737359804196
408.0	778.0	3.138760631418521
762.0	779.0	2.219438926997406
931.0	779.0	1.639143095431311
754.0	778.0	2.676733249707221
1089.0	778.0	2.1161547209001617
484.0	778.0	2.1161547209001617
905.0	777.0	2.219438926997406
736.0	776.0	3.958954931264172
591.0	777.0	1.639143095431311
920.0	777.0	1.3383547330709549
224.0	775.0	4.336809032337532
234.0	777.0	0.9463597073875839
316.0	776.0	1.4963260805776206
646.0	776.0	0.9463597073875839
20.0	776.0	0.9463597073875839
240.0	775.0	1.639143095431311
461.0	776.0	0.9463597073875839
657.0	776.0	0.6691773665354774
747.0	774.0	6.313077239294643
867.0	775.0	2.007563810917273
659.0	775.0	0.9463597073875839
183.0	773.0	2.591737359804196
517.0	775.0	0.6691773665354774
535.0	772.0	3.7258560670392256
176.0	774.0	0.9463597073875839
662.0	774.0	1.639143095431311
1028.0	774.0	0.6691773665354774
577.0	773.0	2.839101545534237
584.0	774.0	0.6691773665354774
632.0	774.0	0.6691773665354774
1020.0	772.0	2.591737359804196
1116.0	773.0	1.7705128520115212
247.0	772.0	1.639143095431311
505.0	772.0	1.1590491981145883
930.0	772.0	0.9463597073875839
302.0	771.0	1.7705128520115212
612.0	769.0	7.330548933169539
718.0	771.0	1.4963260805776206
738.0	771.0	1.639143095431311
763.0	770.0	1.3383547330709549
67.0	770.0	1.3383547330709549
401.0	768.0	2.591737359804196
656.0	768.0	6.096558604495281
853.0	767.0	8.195800921569699
872.0	770.0	2.1161547209001617
951.0	769.0	4.489020787055288
1168.0	771.0	0.9463597073875839
408.0	768.0	3.540989747040075
351.0	767.0	2.591737359804196
418.0	768.0	2.007563810917273
637.0	769.0	1.639143095431311
647.0	767.0	4.53863782411114
1201.0	769.0	1.3383547330709549
936.0	768.0	2.219438926997406
1046.0	768.0	1.3383547330709549
3.0	766.0	2.7591120379519816
762.0	768.0	0.9463597073875839
866.0	767.0	2.4127796928932637
1029.0	768.0	0.6691773665354774
505.0	767.0	1.8927530496663656
58.0	767.0	0.6691773665354774
228.0	767.0	1.8927530496663656
928.0	767.0	1.3383547330709549
20.0	767.0	0.6691773665354774
189.0	766.0	1.1590491981145883
284.0	761.0	7.746370237467
356.0	767.0	0.6691773665354774
720.0	765.0	2.591737359804196
751.0	765.0	2.219438926997406
236.0	765.0	2.591737359804196
293.0	764.0	4.232294399873157
735.0	766.0	0.9463597073875839
1024.0	766.0	0.6691773665354774
71.0	765.0	0.6691773665354774
345.0	765.0	0.6691773665354774
694.0	765.0	0.6691773665354774
1026.0	764.0	2.1161547209001617
187.0	762.0	2.7591120379519816
350.0	754.0	8.75072412429178
701.0	763.0	3.477184211507866
710.0	764.0	1.1590491981145883
246.0	763.0	0.9463597073875839
729.0	764.0	0.6691773665354774
944.0	762.0	2.591737359804196
5.0	763.0	0.6691773665354774
745.0	762.0	1.639143095431311
357.0	761.0	1.4963260805776206
455.0	762.0	0.6691773665354774
816.0	761.0	1.639143095431311
868.0	757.0	4.587704398316838
715.0	761.0	1.4963260805776206
924.0	761.0	0.9463597073875839
300.0	759.0	0.9463597073875839
604.0	757.0	3.7258560670392256
305.0	759.0	0.9463597073875839
728.0	758.0	1.3383547330709549
930.0	759.0	0.6691773665354774
898.0	756.0	3.138760631418521
655.0	756.0	2.1161547209001617
304.0	755.0	1.8927530496663656
342.0	756.0	2.219438926997406
723.0	756.0	0.6691773665354774
289.0	755.0	1.4963260805776206
429.0	754.0	3.6036657359591904
543.0	755.0	1.1590491981145883
986.0	755.0	1.3383547330709549
1129.0	755.0	1.1590491981145883
754.0	754.0	1.639143095431311
773.0	753.0	2.219438926997406
954.0	753.0	2.007563810917273
79.0	753.0	0.6691773665354774
244.0	753.0	1.4963260805776206
743.0	750.0	4.232294399873157
846.0	753.0	0.6691773665354774
880.0	752.0	4.179057015561565
771.0	752.0	0.9463597073875839
778.0	751.0	2.4127796928932637
783.0	752.0	0.6691773665354774
863.0	750.0	4.825559385786527
1191.0	752.0	1.8927530496663656
310.0	749.0	6.0597218145853935
485.0	752.0	0.6691773665354774
906.0	750.0	2.7591120379519816
940.0	751.0	1.4963260805776206
754.0	750.0	1.639143095431311
39.0	749.0	2.591737359804196
232.0	749.0	1.3383547330709549
543.0	749.0	2.007563810917273
1199.0	750.0	1.7705128520115212
494.0	749.0	1.639143095431311
1123.0	749.0	1.3383547330709549
757.0	746.0	5.140110810565314
321.0	747.0	2.839101545534237
454.0	748.0	1.4963260805776206
854.0	747.0	3.665270124344132
728.0	747.0	1.1590491981145883
976.0	748.0	0.6691773665354774
154.0	747.0	0.9463597073875839
735.0	747.0	1.1590491981145883
838.0	746.0	2.4127796928932637
974.0	747.0	1.3383547330709549
119.0	746.0	0.6691773665354774
127.0	745.0	2.676733249707221
846.0	745.0	2.3181258590841773
935.0	746.0	0.6691773665354774
421.0	745.0	1.1590491981145883
898.0	744.0	3.2783250292046255
289.0	745.0	1.1590491981145883
298.0	739.0	7.4216132144731946
1186.0	744.0	0.9463597073875839
948.0	744.0	0.9463597073875839
193.0	742.0	4.015111766273047
279.0	741.0	2.591737359804196
836.0	742.0	2.4127796928932637
1019.0	742.0	1.1590491981145883
503.0	741.0	2.591737359804196
537.0	741.0	2.4127796928932637
624.0	741.0	2.007563810917273
890.0	742.0	1.639143095431311
992.0	741.0	3.540989747040075
765.0	740.0	4.778935554898087
930.0	742.0	0.6691773665354774
1151.0	741.0	1.8927530496663656
137.0	740.0	1.7705128520115212
485.0	741.0	1.4963260805776206
743.0	741.0	0.9463597073875839
959.0	740.0	2.7591120379519816
331.0	740.0	1.1590491981145883
419.0	740.0	0.9463597073875839
678.0	740.0	2.1161547209001617
735.0	740.0	1.1590491981145883
910.0	740.0	2.4127796928932637
985.0	739.0	3.540989747040075
225.0	738.0	3.0665974553989703
728.0	739.0	2.3181258590841773
751.0	735.0	5.140110810565314
783.0	740.0	1.1590491981145883
181.0	738.0	1.3383547330709549
203.0	737.0	4.7318523529359755
865.0	738.0	2.591737359804196
282.0	738.0	3.2093015827787443
859.0	738.0	1.639143095431311
925.0	737.0	4.232294399873157
121.0	738.0	0.9463597073875839
238.0	738.0	1.1590491981145883
647.0	737.0	2.4127796928932637
466.0	734.0	3.345924886334549
523.0	737.0	0.6691773665354774
1078.0	735.0	3.477184211507866
333.0	734.0	5.096352958052708
775.0	733.0	5.183487001312319
790.0	731.0	8.085787491300355
968.0	736.0	1.4963260805776206
599.0	733.0	3.9019899794716992
607.0	734.0	2.007563810917273
886.0	735.0	1.8927530496663656
518.0	735.0	0.9463597073875839
877.0	735.0	0.9463597073875839
979.0	732.0	5.2265032134934275
282.0	730.0	5.678225514307135
318.0	734.0	0.6691773665354774
639.0	734.0	1.7705128520115212
907.0	734.0	0.9463597073875839
424.0	734.0	0.6691773665354774
529.0	734.0	1.3383547330709549
832.0	732.0	2.3181258590841773
324.0	730.0	4.336809032337532
911.0	732.0	2.7591120379519816
1021.0	731.0	3.4121857647080445
1202.0	732.0	2.007563810917273
864.0	731.0	4.53863782411114
874.0	732.0	3.6036657359591904
544.0	731.0	1.8927530496663656
